gene_id,gene_symbol,log2fc_x,q_value_x,is_de_x,log2fc_y,q_value_y,is_de_y,comparison_id_x,comparison_id_y,sign_concordant,significance_class
ENSG00000130707,ASS1,-0.02595375354549135,0.8380921541687588,False,-0.5826683375133134,0.0313122201427182,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000034533,ASTE1,0.013826291410126555,0.9405501694286388,False,0.03273540743986327,0.8758948281707828,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000188886,ASTL,-0.12179469977135342,0.3585289250066416,False,-1.0938117400544631,0.0035622674251236555,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000152092,ASTN1,-0.0105281195086766,0.952807368998923,False,-0.12582355876117274,0.6193124731683158,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000148219,ASTN2,0.12458245583036687,0.4479941966290077,False,0.31351496314684024,0.07071691850708486,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000229105,ASTN2-AS1,-0.3098806773577471,0.2121661839778303,False,-0.17648130040493795,0.4960267025613534,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000171456,ASXL1,0.1484539118061582,0.13749531971791693,False,0.06897468531883309,0.44459473397323296,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000143970,ASXL2,0.19858327193030512,0.03569384830066343,True,0.23665976874009298,0.0020944338263937305,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000141431,ASXL3,0.12486022518421831,0.42635954485720773,False,0.01591369590515142,0.9409942004308625,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000154438,ASZ1,-0.03254669524093315,0.8905722748082643,False,-0.10042983408906796,0.6958421103670274,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000138138,ATAD1,-0.026963229073116712,0.8756223770327147,False,0.03284277455628004,0.8115003753613618,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000156802,ATAD2,-0.44439763320663456,0.01598865964288713,True,0.16910278819746868,0.3860152911744406,False,ckd_vs_normal,aki_vs_normal,False,x_only_sig
ENSG00000119778,ATAD2B,-0.03174301166376473,0.6903886995071045,False,-0.08727997895242083,0.14980078500834454,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000197785,ATAD3A,0.0475945678316768,0.7809279864062273,False,-0.037981273917523775,0.8476106145493996,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000160072,ATAD3B,0.29405257229082304,0.12631711299521362,False,0.014622306900752884,0.9544073882952651,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000215915,ATAD3C,0.2191669432296571,0.18275038232264004,False,0.01171675657717996,0.9605707608856655,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000176208,ATAD5,0.02366813490390884,0.8999773387356137,False,0.20797292999149652,0.12733513767773033,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000137343,ATAT1,-0.011754227424921023,0.9604625432571421,False,0.04068371064425158,0.8342107432627345,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000167654,ATCAY,-0.0017845783897377583,0.9951219492286033,False,-0.1455063177948957,0.5411026465533663,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000107669,ATE1,-0.07795143174131941,0.4537677364715034,False,-0.04648298403592391,0.6248530884806315,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000123268,ATF1,0.11439698308609009,0.21345299660413566,False,0.03254807004867642,0.7620150432332855,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000115966,ATF2,-0.05982708076299975,0.6878317038932192,False,0.07930466907051335,0.5365536610050758,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000162772,ATF3,-2.2475653108860927,7.750284505647439e-07,True,-2.9752229649555306,4.897672269266005e-16,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000128272,ATF4,-0.11233612072251668,0.4799534754530277,False,0.03891705283380086,0.8195380469551519,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000169136,ATF5,0.09090237912122649,0.5583726449069557,False,0.5173912894265426,0.0007928872012313501,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000118217,ATF6,-0.21345722003597062,0.04228727663786813,True,-0.21538412187752085,0.02800944697630789,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000213676,ATF6B,0.04366103169344266,0.8104663287480336,False,-0.276559318966887,0.075336402991166,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000170653,ATF7,0.26121626467651593,0.00517473185437922,True,0.22593568794401309,0.006520448836518288,True,ckd_vs_normal,aki_vs_normal,True,both_sig
ENSG00000171681,ATF7IP,0.07651105040811462,0.5858662715555198,False,0.2174136252395719,0.03254778715804796,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000166669,ATF7IP2,0.05135192885756583,0.7651587715294539,False,-0.020561629912849055,0.9051827625649236,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000152348,ATG10,-0.07640642488082326,0.4730186842015093,False,-0.150253418209237,0.08487737582909546,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000248192,ATG10-AS1,-0.0341969406949318,,False,-0.017096268027069067,,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000236447,ATG10-IT1,-0.01814607780089851,,False,-0.13962318282447367,0.6025007952447275,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000123395,ATG101,-0.2368263464745278,0.13980825119254608,False,-0.2153702304465817,0.12045078750669243,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000145782,ATG12,0.0789833355291818,0.6108998624481946,False,0.12338361242261332,0.39693932956518596,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000175224,ATG13,0.17449673204374558,0.08826225451651944,False,0.12450789394636982,0.18553124495200365,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000126775,ATG14,0.15426494264783144,0.0786922747870218,False,0.010089626463823649,0.9271071695904605,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000085978,ATG16L1,-0.03111846629600272,0.7702854982887022,False,0.14161106416248498,0.06765970586742072,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000168010,ATG16L2,0.2336052265046606,0.14687070043879533,False,0.35937566499338286,0.013909285047269428,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000110046,ATG2A,0.060396284226994744,0.71772759067111,False,-0.14313573454484677,0.36151656206497756,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000066739,ATG2B,0.028274427607486788,0.8579509826256548,False,-0.036915940938978736,0.7307729429551854,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000144848,ATG3,-0.11006176360552028,0.4663547863501666,False,0.14394280644972365,0.3486440014337013,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000101844,ATG4A,-0.13559586496994144,0.26540674560561994,False,-0.011429470241089996,0.9361700586233289,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000168397,ATG4B,-0.03213282020878067,0.8432156267400934,False,-0.29996166665772805,0.00484232734431822,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000125703,ATG4C,0.10883792534101619,0.44138487501981755,False,0.34115051045787465,0.0018414458768998706,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000130734,ATG4D,0.2105954110213395,0.18271893160717598,False,-0.13997678811313943,0.4377763698678288,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000057663,ATG5,-0.2065991942977226,0.05607863271964331,False,-0.07903922903550456,0.48942584329368216,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000197548,ATG7,0.15350389118671168,0.20396822558154587,False,0.3665341060152508,0.0025262624358901686,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000198925,ATG9A,0.04039559754640842,0.8104663287480336,False,-0.03597399802410952,0.8370976250545649,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000181652,ATG9B,0.01675352371390757,0.9065994104173848,False,-0.11459231257742965,0.6422153736459416,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000138363,ATIC,-0.01608312096643375,0.9081593070286212,False,0.24341953373530492,0.003907074099566246,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
ENSG00000198513,ATL1,0.1645552616427903,0.17378270865009915,False,-0.028575460698430644,0.8504305161844071,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000119787,ATL2,0.07074730426392496,0.620929627058522,False,-0.08199583079496334,0.4930072100670577,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000184743,ATL3,-0.10812670071357677,0.2677148088815695,False,0.18284048170991904,0.019402470179770853,True,ckd_vs_normal,aki_vs_normal,False,y_only_sig
